Gene.stable.ID	Gene.name	Gene.type	Gene.description	Chromosome.scaffold.name	logFC	logCPM	LR	PValue	FDR
ENSG00000167513	CDT1	protein_coding	chromatin licensing and DNA replication factor 1 [Source:HGNC Symbol;Acc:HGNC:24576]	16	2.73098816934501	2.36975518679455	20.672964132851	5.44798343955812e-06	0.00652456358127725
ENSG00000167900	TK1	protein_coding	thymidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11830]	17	2.70706663397681	2.93069848958583	20.5054305094031	5.9462309603635e-06	0.00652456358127725
ENSG00000093009	CDC45	protein_coding	cell division cycle 45 [Source:HGNC Symbol;Acc:HGNC:1739]	22	2.63423692842339	2.03012495430315	20.3856109428969	6.33039974340576e-06	0.00652456358127725
ENSG00000073111	MCM2	protein_coding	minichromosome maintenance complex component 2 [Source:HGNC Symbol;Acc:HGNC:6944]	3	1.73614150422037	4.90985888162209	20.3636918118209	6.40332725197323e-06	0.00652456358127725
ENSG00000065328	MCM10	protein_coding	minichromosome maintenance 10 replication initiation factor [Source:HGNC Symbol;Acc:HGNC:18043]	10	3.34131265571929	1.74596103312586	19.6577974819266	9.26245632411463e-06	0.00862605340146155
ENSG00000117399	CDC20	protein_coding	cell division cycle 20 [Source:HGNC Symbol;Acc:HGNC:1723]	1	3.59821325757139	2.36984138490129	19.4552001544075	1.02987064061758e-05	0.00862605340146155
ENSG00000211789	TRAV12-2	TR_V_gene	T cell receptor alpha variable 12-2 [Source:HGNC Symbol;Acc:HGNC:12106]	14	1.29426343238987	4.38528867657686	19.4471135747621	1.03424019851436e-05	0.00862605340146155
ENSG00000096060	FKBP5	protein_coding	FKBP prolyl isomerase 5 [Source:HGNC Symbol;Acc:HGNC:3721]	6	1.8371929810636	8.0612532605438	19.3780401434277	1.07233063744942e-05	0.00862605340146155
ENSG00000142945	KIF2C	protein_coding	kinesin family member 2C [Source:HGNC Symbol;Acc:HGNC:6393]	1	3.03516611728769	1.89490029575359	19.2723421881728	1.13336283200858e-05	0.00864351982016976
ENSG00000092853	CLSPN	protein_coding	claspin [Source:HGNC Symbol;Acc:HGNC:19715]	1	2.74143522663289	2.58697802915755	19.1557270629037	1.20475482081218e-05	0.00864351982016976
ENSG00000105281	SLC1A5	protein_coding	solute carrier family 1 member 5 [Source:HGNC Symbol;Acc:HGNC:10943]	19	1.27021546017299	4.55086028197077	19.0354038926649	1.28315491851448e-05	0.00864351982016976
ENSG00000088325	TPX2	protein_coding	TPX2 microtubule nucleation factor [Source:HGNC Symbol;Acc:HGNC:1249]	20	2.65656610848542	3.51094933097	18.9719236090772	1.32656168188883e-05	0.00864351982016976
ENSG00000178999	AURKB	protein_coding	aurora kinase B [Source:HGNC Symbol;Acc:HGNC:11390]	17	2.51288989818329	1.77812248797726	18.879958195658	1.392075457455e-05	0.00864351982016976
ENSG00000076003	MCM6	protein_coding	minichromosome maintenance complex component 6 [Source:HGNC Symbol;Acc:HGNC:6949]	2	1.15200747393355	5.63091412628239	18.8503948101644	1.4138183427391e-05	0.00864351982016976
ENSG00000129173	E2F8	protein_coding	E2F transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24727]	11	3.43205515417171	0.827238360024703	18.5872963946586	1.62298493645384e-05	0.00920160406475291
ENSG00000171848	RRM2	protein_coding	ribonucleotide reductase regulatory subunit M2 [Source:HGNC Symbol;Acc:HGNC:10452]	2	2.91395569526496	4.76642680136134	18.5350350795938	1.66809730622583e-05	0.00920160406475291
ENSG00000097021	ACOT7	protein_coding	acyl-CoA thioesterase 7 [Source:HGNC Symbol;Acc:HGNC:24157]	1	1.36781600334844	3.95878386725061	18.5150082921856	1.68571652586418e-05	0.00920160406475291
ENSG00000174371	EXO1	protein_coding	exonuclease 1 [Source:HGNC Symbol;Acc:HGNC:3511]	1	2.796742659503	1.18347063928165	18.3346045919527	1.8531038857641e-05	0.00976649647931675
ENSG00000075218	GTSE1	protein_coding	G2 and S-phase expressed 1 [Source:HGNC Symbol;Acc:HGNC:13698]	22	2.71467660540839	1.53796264794224	17.9415080968372	2.27798479071586e-05	0.0110616330195799
ENSG00000127564	PKMYT1	protein_coding	protein kinase, membrane associated tyrosine/threonine 1 [Source:HGNC Symbol;Acc:HGNC:29650]	16	2.84134798383121	2.04537107285448	17.8863347699334	2.34498879056726e-05	0.0110616330195799
ENSG00000135476	ESPL1	protein_coding	extra spindle pole bodies like 1, separase [Source:HGNC Symbol;Acc:HGNC:16856]	12	2.87872033118627	1.85460110132351	17.8561880228277	2.38243280686806e-05	0.0110616330195799
ENSG00000131153	GINS2	protein_coding	GINS complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24575]	16	2.62612942670209	2.08697391590244	17.8249113102534	2.42191541882658e-05	0.0110616330195799
ENSG00000184009	ACTG1	protein_coding	actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144]	17	0.505387723620806	10.504497327177	17.7946716253788	2.46071396666918e-05	0.0110616330195799
ENSG00000117724	CENPF	protein_coding	centromere protein F [Source:HGNC Symbol;Acc:HGNC:1857]	1	2.25983774585298	3.79648779146872	17.3376973775842	3.12917412510304e-05	0.0134261813633346
ENSG00000071539	TRIP13	protein_coding	thyroid hormone receptor interactor 13 [Source:HGNC Symbol;Acc:HGNC:12307]	5	2.70771014223354	1.34540514554717	17.3176203301459	3.16240859120679e-05	0.0134261813633346
ENSG00000146670	CDCA5	protein_coding	cell division cycle associated 5 [Source:HGNC Symbol;Acc:HGNC:14626]	11	2.75693143681284	2.36727893714069	17.2638064014146	3.25324968516143e-05	0.0134385589697317
ENSG00000075624	ACTB	protein_coding	actin beta [Source:HGNC Symbol;Acc:HGNC:132]	7	0.520284846472963	11.8353069542198	17.1680645031197	3.4214011317296e-05	0.01345627206391
ENSG00000117632	STMN1	protein_coding	stathmin 1 [Source:HGNC Symbol;Acc:HGNC:6510]	1	1.32458716025279	5.81644764078719	17.1594074056002	3.43702969078934e-05	0.01345627206391
ENSG00000167460	TPM4	protein_coding	tropomyosin 4 [Source:HGNC Symbol;Acc:HGNC:12013]	19	0.798526391379234	7.47274350523934	17.0984652653257	3.5490973342986e-05	0.01345627206391
ENSG00000131747	TOP2A	protein_coding	DNA topoisomerase II alpha [Source:HGNC Symbol;Acc:HGNC:11989]	17	2.79421338015102	4.3290034422994	17.0663085050677	3.6097039689892e-05	0.01345627206391
ENSG00000112561	TFEB	protein_coding	transcription factor EB [Source:HGNC Symbol;Acc:HGNC:11753]	6	1.08851772038173	5.2076379213807	16.9713255831603	3.79486422504034e-05	0.0134956228213581
ENSG00000126787	DLGAP5	protein_coding	DLG associated protein 5 [Source:HGNC Symbol;Acc:HGNC:16864]	14	3.48527836999119	1.99806128015693	16.9703283599544	3.79685803008635e-05	0.0134956228213581
ENSG00000090889	KIF4A	protein_coding	kinesin family member 4A [Source:HGNC Symbol;Acc:HGNC:13339]	X	2.91162355530428	1.45781409879608	16.7713620265724	4.21648746764723e-05	0.014248753751917
ENSG00000166851	PLK1	protein_coding	polo like kinase 1 [Source:HGNC Symbol;Acc:HGNC:9077]	16	2.18235350976874	2.7850524601269	16.7680408781723	4.22387401245234e-05	0.014248753751917
ENSG00000143476	DTL	protein_coding	denticleless E3 ubiquitin protein ligase homolog [Source:HGNC Symbol;Acc:HGNC:30288]	1	2.76271681122522	2.59268825627967	16.7392639954712	4.28842366257642e-05	0.014248753751917
ENSG00000136982	DSCC1	protein_coding	DNA replication and sister chromatid cohesion 1 [Source:HGNC Symbol;Acc:HGNC:24453]	8	2.55671227811749	0.537622274469221	16.6647847139638	4.46013178933116e-05	0.0142846296558467
ENSG00000070018	LRP6	protein_coding	LDL receptor related protein 6 [Source:HGNC Symbol;Acc:HGNC:6698]	12	-1.75349722696936	2.11539414441237	16.6407564601097	4.51698942475889e-05	0.0142846296558467
ENSG00000012048	BRCA1	protein_coding	BRCA1 DNA repair associated [Source:HGNC Symbol;Acc:HGNC:1100]	17	1.59649436937163	3.24153458867422	16.583088639229	4.65643910687519e-05	0.0142846296558467
ENSG00000101412	E2F1	protein_coding	E2F transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3113]	20	1.87524431492367	2.82265502774554	16.5762747779805	4.67319946738458e-05	0.0142846296558467
ENSG00000176890	TYMS	protein_coding	thymidylate synthetase [Source:HGNC Symbol;Acc:HGNC:12441]	18	2.72910710063864	3.99358150324993	16.5373746928634	4.77005201053799e-05	0.0142846296558467
ENSG00000171241	SHCBP1	protein_coding	SHC binding and spindle associated 1 [Source:HGNC Symbol;Acc:HGNC:29547]	16	2.81935416732472	2.0004330443715	16.4570484972364	4.97648117766606e-05	0.0142846296558467
ENSG00000165304	MELK	protein_coding	maternal embryonic leucine zipper kinase [Source:HGNC Symbol;Acc:HGNC:16870]	9	2.8181783196139	1.53494219433918	16.3859472318313	5.16668707048145e-05	0.0142846296558467
ENSG00000012223	LTF	protein_coding	lactotransferrin [Source:HGNC Symbol;Acc:HGNC:6720]	3	7.62491613298436	4.05243989188081	16.3680319266114	5.21575534477892e-05	0.0142846296558467
ENSG00000070087	PFN2	protein_coding	profilin 2 [Source:HGNC Symbol;Acc:HGNC:8882]	3	-1.73523135430406	2.41352743312743	16.3561376078123	5.24859128703312e-05	0.0142846296558467
ENSG00000051180	RAD51	protein_coding	RAD51 recombinase [Source:HGNC Symbol;Acc:HGNC:9817]	15	2.23603637049977	1.82565170028311	16.33358270497	5.31142919879268e-05	0.0142846296558467
ENSG00000175305	CCNE2	protein_coding	cyclin E2 [Source:HGNC Symbol;Acc:HGNC:1590]	8	1.70731019112969	1.27811318443609	16.3254242392515	5.33434451135734e-05	0.0142846296558467
ENSG00000112984	KIF20A	protein_coding	kinesin family member 20A [Source:HGNC Symbol;Acc:HGNC:9787]	5	3.48603624585742	0.907719953644575	16.2712816888961	5.48895878187961e-05	0.0142846296558467
ENSG00000169679	BUB1	protein_coding	BUB1 mitotic checkpoint serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1148]	2	2.833822576166	2.59222175256137	16.2625822826305	5.5142184617571e-05	0.0142846296558467
ENSG00000085840	ORC1	protein_coding	origin recognition complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:8487]	1	2.33390694459765	2.33621056910738	16.2288264706851	5.61334394482449e-05	0.0142990581421163
ENSG00000237649	KIFC1	protein_coding	kinesin family member C1 [Source:HGNC Symbol;Acc:HGNC:6389]	6	2.48089541601058	2.64642157388099	16.126895608379	5.92367888549987e-05	0.0146899098888954
ENSG00000099194	SCD	protein_coding	stearoyl-CoA desaturase [Source:HGNC Symbol;Acc:HGNC:10571]	10	1.54004446683677	4.48734845717375	16.1156345270225	5.95900558172936e-05	0.0146899098888954
ENSG00000100714	MTHFD1	protein_coding	methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:7432]	14	1.02190796508098	5.38951685152139	16.0605292721046	6.13495342786192e-05	0.0148835917764193
ENSG00000183963	SMTN	protein_coding	smoothelin [Source:HGNC Symbol;Acc:HGNC:11126]	22	1.26024487324149	1.49920079633857	16.0185317988152	6.27254969981948e-05	0.0149796327518814
ENSG00000168496	FEN1	protein_coding	flap structure-specific endonuclease 1 [Source:HGNC Symbol;Acc:HGNC:3650]	11	1.45786957568786	3.89752163273783	15.9812519244766	6.39728826822817e-05	0.0150424852140922
ENSG00000157456	CCNB2	protein_coding	cyclin B2 [Source:HGNC Symbol;Acc:HGNC:1580]	15	3.02357697606232	2.09535756575755	15.7754766882587	7.1320985729554e-05	0.0165162113013713
ENSG00000118513	MYB	protein_coding	MYB proto-oncogene, transcription factor [Source:HGNC Symbol;Acc:HGNC:7545]	6	2.82729132506279	4.45817942299862	15.4192075626251	8.61085919533818e-05	0.0196430405882909
ENSG00000140534	TICRR	protein_coding	TOPBP1 interacting checkpoint and replication regulator [Source:HGNC Symbol;Acc:HGNC:28704]	15	2.55586209095841	1.25892036453502	15.3632631554898	8.86961010588465e-05	0.0199357530674031
ENSG00000184661	CDCA2	protein_coding	cell division cycle associated 2 [Source:HGNC Symbol;Acc:HGNC:14623]	8	2.93872209001896	1.25005077017394	15.3174204641489	9.08746163995035e-05	0.0201293860442031
ENSG00000011426	ANLN	protein_coding	anillin actin binding protein [Source:HGNC Symbol;Acc:HGNC:14082]	7	2.81418708991382	1.15487722963173	15.2507049747649	9.41416102361961e-05	0.0205551481550003
ENSG00000156886	ITGAD	protein_coding	integrin subunit alpha D [Source:HGNC Symbol;Acc:HGNC:6146]	16	3.94529947294051	3.74981307575978	15.1774149026083	9.78669794659035e-05	0.0209362486379431
ENSG00000133985	TTC9	protein_coding	tetratricopeptide repeat domain 9 [Source:HGNC Symbol;Acc:HGNC:20267]	14	-0.668568901679551	5.60265512681365	15.1628145294108	9.86266619950211e-05	0.0209362486379431
ENSG00000186193	SAPCD2	protein_coding	suppressor APC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28055]	9	2.49032096860188	1.37557119433642	15.0281341265058	0.000105920304893927	0.0221452119380318
ENSG00000167670	CHAF1A	protein_coding	chromatin assembly factor 1 subunit A [Source:HGNC Symbol;Acc:HGNC:1910]	19	0.959280951004737	4.23028123829827	14.9825866501696	0.000108507858302953	0.0221452119380318
ENSG00000029993	HMGB3	protein_coding	high mobility group box 3 [Source:HGNC Symbol;Acc:HGNC:5004]	X	2.47623728256348	1.37414171523063	14.9797933477157	0.000108668600847448	0.0221452119380318
ENSG00000164045	CDC25A	protein_coding	cell division cycle 25A [Source:HGNC Symbol;Acc:HGNC:1725]	3	3.03298543666821	1.15267937755871	14.9269947231878	0.000111752420666708	0.0224739999667102
ENSG00000151725	CENPU	protein_coding	centromere protein U [Source:HGNC Symbol;Acc:HGNC:21348]	4	1.90824622246049	2.67493807246331	14.778433604777	0.000120910429415829	0.0238059373468777
ENSG00000179051	RCC2	protein_coding	regulator of chromosome condensation 2 [Source:HGNC Symbol;Acc:HGNC:30297]	1	0.592517994045597	6.68168688755067	14.7694065225444	0.000121490651207567	0.0238059373468777
ENSG00000118193	KIF14	protein_coding	kinesin family member 14 [Source:HGNC Symbol;Acc:HGNC:19181]	1	2.78220119950304	1.02845408602845	14.7219264861124	0.000124588925265012	0.0241040143512714
ENSG00000089685	BIRC5	protein_coding	baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]	17	2.94696176693972	2.44528742098837	14.6566990472536	0.000128975424418899	0.0244007537575414
ENSG00000137812	KNL1	protein_coding	kinetochore scaffold 1 [Source:HGNC Symbol;Acc:HGNC:24054]	15	2.10873976134545	2.13872315054325	14.6326025768547	0.000130634940601683	0.0244007537575414
ENSG00000139514	SLC7A1	protein_coding	solute carrier family 7 member 1 [Source:HGNC Symbol;Acc:HGNC:11057]	13	0.628433170427395	5.73851893273127	14.6172922959525	0.000131700506475604	0.0244007537575414
ENSG00000121578	B4GALT4	protein_coding	beta-1,4-galactosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:927]	3	0.719584299534097	4.34744919479363	14.6057633130723	0.000132508673244958	0.0244007537575414
ENSG00000113369	ARRDC3	protein_coding	arrestin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29263]	5	-0.662182668580002	7.25175573720455	14.5700035214617	0.000135047288745245	0.0245721757283609
ENSG00000143799	PARP1	protein_coding	poly(ADP-ribose) polymerase 1 [Source:HGNC Symbol;Acc:HGNC:270]	1	0.450843528677236	7.51755641634295	14.4765418335919	0.000141915891001051	0.0255181468007066
ENSG00000094804	CDC6	protein_coding	cell division cycle 6 [Source:HGNC Symbol;Acc:HGNC:1744]	17	2.26460319874802	2.1085175681093	14.3884522885852	0.000148711482288113	0.026429142968506
ENSG00000131462	TUBG1	protein_coding	tubulin gamma 1 [Source:HGNC Symbol;Acc:HGNC:12417]	17	0.948382396942845	3.01654486683604	14.3474156096969	0.000151988182313688	0.0267010043503725
ENSG00000100297	MCM5	protein_coding	minichromosome maintenance complex component 5 [Source:HGNC Symbol;Acc:HGNC:6948]	22	0.819600666788725	6.10145020413292	14.1638876985911	0.000167555694537459	0.0291013776739832
ENSG00000085999	RAD54L	protein_coding	RAD54 like [Source:HGNC Symbol;Acc:HGNC:9826]	1	2.12027887537836	1.14377831057976	14.0376091314105	0.000179190616440061	0.030150192910121
ENSG00000138778	CENPE	protein_coding	centromere protein E [Source:HGNC Symbol;Acc:HGNC:1856]	4	1.86110217444886	2.50380333737918	14.0326218095296	0.000179666480601999	0.030150192910121
ENSG00000109805	NCAPG	protein_coding	non-SMC condensin I complex subunit G [Source:HGNC Symbol;Acc:HGNC:24304]	4	2.33132125162769	2.06072016502831	13.9915543394189	0.000183633635485299	0.030150192910121
ENSG00000140525	FANCI	protein_coding	FA complementation group I [Source:HGNC Symbol;Acc:HGNC:25568]	15	1.19900547801023	4.69482281064091	13.9533952069906	0.000187398897266681	0.030150192910121
ENSG00000156970	BUB1B	protein_coding	BUB1 mitotic checkpoint serine/threonine kinase B [Source:HGNC Symbol;Acc:HGNC:1149]	15	2.72378799062943	1.28263049491092	13.9479893831449	0.000187938556842361	0.030150192910121
ENSG00000122966	CIT	protein_coding	citron rho-interacting serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1985]	12	1.609751477566	2.37878699302681	13.9426280736721	0.000188475318780205	0.030150192910121
ENSG00000204644	ZFP57	protein_coding	ZFP57 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:18791]	6	-9.31609219152735	0.991834199642692	13.9409204114984	0.000188646610040943	0.030150192910121
ENSG00000113368	LMNB1	protein_coding	lamin B1 [Source:HGNC Symbol;Acc:HGNC:6637]	5	1.66214133233792	5.09921520946034	13.9192683753694	0.000190832119415331	0.030150192910121
ENSG00000137337	MDC1	protein_coding	mediator of DNA damage checkpoint 1 [Source:HGNC Symbol;Acc:HGNC:21163]	6	0.407595316996452	6.3896255179343	13.9141901648116	0.000191348384734476	0.030150192910121
ENSG00000119333	DYNC2I2	protein_coding	dynein 2 intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:28296]	9	1.43371812070791	2.74794746452739	13.869996310489	0.000195901080486707	0.0305525725934575
ENSG00000196230	TUBB	protein_coding	tubulin beta class I [Source:HGNC Symbol;Acc:HGNC:20778]	6	0.852055806204922	8.16279147440988	13.827538795294	0.0002003776658678	0.0307737089398561
ENSG00000102678	FGF9	protein_coding	fibroblast growth factor 9 [Source:HGNC Symbol;Acc:HGNC:3687]	13	-1.37102069788362	0.737770298495477	13.8184813784705	0.000201345910362838	0.0307737089398561
ENSG00000101187	SLCO4A1	protein_coding	solute carrier organic anion transporter family member 4A1 [Source:HGNC Symbol;Acc:HGNC:10953]	20	2.52061472244508	0.867591874622291	13.7910772629069	0.000204304231547056	0.0309166918313387
ENSG00000100479	POLE2	protein_coding	DNA polymerase epsilon 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9178]	14	1.54224057882288	1.05230971789644	13.6897527380611	0.000215627855863016	0.0323103544020621
ENSG00000007968	E2F2	protein_coding	E2F transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:3114]	1	1.8060859068589	3.77497741969168	13.6626490780944	0.000218762655866957	0.0324618294395201
ENSG00000137807	KIF23	protein_coding	kinesin family member 23 [Source:HGNC Symbol;Acc:HGNC:6392]	15	2.70077572496229	1.57492337835909	13.6294006938667	0.000222670945058584	0.0327240646564941
ENSG00000254986	DPP3	protein_coding	dipeptidyl peptidase 3 [Source:HGNC Symbol;Acc:HGNC:3008]	11	0.61544471089847	5.09976923561067	13.5570438986205	0.000231421286832653	0.0336861233138121
ENSG00000160957	RECQL4	protein_coding	RecQ like helicase 4 [Source:HGNC Symbol;Acc:HGNC:9949]	8	1.09613617795138	3.16235568023765	13.520127755057	0.000236018348810431	0.0340311739926286
ENSG00000187741	FANCA	protein_coding	FA complementation group A [Source:HGNC Symbol;Acc:HGNC:3582]	16	1.07987698237646	3.99462099255913	13.4810124332698	0.000240989734213973	0.0344232439039848
ENSG00000119326	CTNNAL1	protein_coding	catenin alpha like 1 [Source:HGNC Symbol;Acc:HGNC:2512]	9	1.43616976472684	1.57485667513285	13.4569944266334	0.000244094475391869	0.0345438885360123
ENSG00000112118	MCM3	protein_coding	minichromosome maintenance complex component 3 [Source:HGNC Symbol;Acc:HGNC:6945]	6	0.792222860160206	6.45781435177331	13.4271583058698	0.00024800751406895	0.0345856903164703
ENSG00000100526	CDKN3	protein_coding	cyclin dependent kinase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:1791]	14	2.14145289881531	1.23505107854365	13.4203022201193	0.000248915593745861	0.0345856903164703
ENSG00000111602	TIMELESS	protein_coding	timeless circadian regulator [Source:HGNC Symbol;Acc:HGNC:11813]	12	0.932175510894125	4.90581787204852	13.3552954200738	0.000257693945564737	0.0354828312073103
ENSG00000196123	KIAA0895L	protein_coding	KIAA0895 like [Source:HGNC Symbol;Acc:HGNC:34408]	16	0.85778826455701	3.28854426152142	13.3296790400019	0.000261238230267707	0.0356496884947468
ENSG00000174437	ATP2A2	protein_coding	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:812]	12	0.486447409856191	7.25704824038557	13.3029443585882	0.000264989657540889	0.0358094071520467
ENSG00000163808	KIF15	protein_coding	kinesin family member 15 [Source:HGNC Symbol;Acc:HGNC:17273]	3	2.3858198052914	2.00783929525357	13.2881106646319	0.000267094505059757	0.0358094071520467
ENSG00000112759	SLC29A1	protein_coding	solute carrier family 29 member 1 (Augustine blood group) [Source:HGNC Symbol;Acc:HGNC:11003]	6	1.36336506023727	2.26005805823142	13.2651157403492	0.000270390763579627	0.0359361080917481
ENSG00000109685	NSD2	protein_coding	nuclear receptor binding SET domain protein 2 [Source:HGNC Symbol;Acc:HGNC:12766]	4	0.645080847413169	6.42169956133858	13.2249990766578	0.000276239860029991	0.036396982937055
ENSG00000100162	CENPM	protein_coding	centromere protein M [Source:HGNC Symbol;Acc:HGNC:18352]	22	2.18760979497996	1.68094950787802	13.1707529339618	0.000284352460787381	0.0369592421840279
ENSG00000197451	HNRNPAB	protein_coding	heterogeneous nuclear ribonucleoprotein A/B [Source:HGNC Symbol;Acc:HGNC:5034]	5	0.609831064267477	5.87458775414959	13.1499756220057	0.000287522984178397	0.0369592421840279
ENSG00000164687	FABP5	protein_coding	fatty acid binding protein 5 [Source:HGNC Symbol;Acc:HGNC:3560]	8	1.71445305642368	3.15496383030898	13.1484206144386	0.000287761699810214	0.0369592421840279
ENSG00000168785	TSPAN5	protein_coding	tetraspanin 5 [Source:HGNC Symbol;Acc:HGNC:17753]	4	0.780428798028954	4.63954678469642	13.123074607289	0.000291680961559052	0.0371504318039046
ENSG00000167325	RRM1	protein_coding	ribonucleotide reductase catalytic subunit M1 [Source:HGNC Symbol;Acc:HGNC:10451]	11	0.90674701591523	5.19779005923363	13.094993332112	0.000296086055379554	0.0373507030435106
ENSG00000153094	BCL2L11	protein_coding	BCL2 like 11 [Source:HGNC Symbol;Acc:HGNC:994]	2	1.11267099398962	6.31354125147457	13.0783958617991	0.000298721165786786	0.0373507030435106
ENSG00000186185	KIF18B	protein_coding	kinesin family member 18B [Source:HGNC Symbol;Acc:HGNC:27102]	17	2.97816272406291	1.40185195780821	13.0667471284318	0.000300584694736444	0.0373507030435106
ENSG00000129810	SGO1	protein_coding	shugoshin 1 [Source:HGNC Symbol;Acc:HGNC:25088]	3	2.19839253166629	0.480100531464877	12.9983785499736	0.00031176082366445	0.0384270357168343
ENSG00000166398	GARRE1	protein_coding	granule associated Rac and RHOG effector 1 [Source:HGNC Symbol;Acc:HGNC:29016]	19	-0.509913687254873	5.91367476871032	12.9255151501486	0.000324133439703384	0.0396324439394121
ENSG00000149554	CHEK1	protein_coding	checkpoint kinase 1 [Source:HGNC Symbol;Acc:HGNC:1925]	11	1.86095702971019	2.62589492347682	12.9071694822173	0.000327325914735638	0.039705153022377
ENSG00000211814	TRAV35	TR_V_pseudogene	T cell receptor alpha variable 35 [Source:HGNC Symbol;Acc:HGNC:12134]	14	-1.5770615413924	2.00325845196959	12.8617023420435	0.000335375365766321	0.0403612369320666
ENSG00000005961	ITGA2B	protein_coding	integrin subunit alpha 2b [Source:HGNC Symbol;Acc:HGNC:6138]	17	1.65201276774451	0.469125200158452	12.783253911076	0.000349736055115425	0.0416825541558865
ENSG00000134057	CCNB1	protein_coding	cyclin B1 [Source:HGNC Symbol;Acc:HGNC:1579]	5	1.92392813212441	2.53186971949667	12.7499930702598	0.000356010482217434	0.0416825541558865
ENSG00000165806	CASP7	protein_coding	caspase 7 [Source:HGNC Symbol;Acc:HGNC:1508]	10	0.689389116404632	4.91832952241342	12.744966299361	0.00035696857393418	0.0416825541558865
ENSG00000135451	TROAP	protein_coding	trophinin associated protein [Source:HGNC Symbol;Acc:HGNC:12327]	12	2.4284586668763	1.25853835315395	12.7434219178441	0.000357263451610909	0.0416825541558865
ENSG00000171320	ESCO2	protein_coding	establishment of sister chromatid cohesion N-acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:27230]	8	2.14063085383223	0.908433534743187	12.7001083096095	0.000365634397367571	0.042052771879365
ENSG00000076382	SPAG5	protein_coding	sperm associated antigen 5 [Source:HGNC Symbol;Acc:HGNC:13452]	17	1.44623300648269	3.1750033448862	12.698548796165	0.000365939456945534	0.042052771879365
