Gene.stable.ID	Gene.name	Gene.type	Gene.description	Chromosome.scaffold.name	logFC	logCPM	LR	PValue	FDR
ENSG00000276043	UHRF1	protein_coding	ubiquitin like with PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:12556]	19	3.54256415335397	2.80218429662058	33.3968780218228	7.51444960870553e-09	3.70486605869211e-06
ENSG00000182054	IDH2	protein_coding	isocitrate dehydrogenase (NADP(+)) 2 [Source:HGNC Symbol;Acc:HGNC:5383]	15	1.17971007064571	7.14103384274268	33.1231734424977	8.65016146799947e-09	4.09830836448886e-06
ENSG00000079999	KEAP1	protein_coding	kelch like ECH associated protein 1 [Source:HGNC Symbol;Acc:HGNC:23177]	19	0.975220789762422	5.34567408313022	33.0554726141143	8.95665897872858e-09	4.09830836448886e-06
ENSG00000126067	PSMB2	protein_coding	proteasome 20S subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:9539]	1	0.847719567120717	6.32553015648524	33.0198819841275	9.12212415563408e-09	4.09830836448886e-06
ENSG00000160932	LY6E	protein_coding	lymphocyte antigen 6 family member E [Source:HGNC Symbol;Acc:HGNC:6727]	8	1.46353672262017	8.02071078131966	32.9646412428204	9.38502962294623e-09	4.09830836448886e-06
ENSG00000175792	RUVBL1	protein_coding	RuvB like AAA ATPase 1 [Source:HGNC Symbol;Acc:HGNC:10474]	3	0.783337359627177	5.39022798689466	32.6099365314584	1.12637418705668e-08	4.73328026636634e-06
ENSG00000172936	MYD88	protein_coding	MYD88 innate immune signal transduction adaptor [Source:HGNC Symbol;Acc:HGNC:7562]	3	0.79562860685047	6.98437040963451	32.540890569917	1.16710894644576e-08	4.73328026636634e-06
ENSG00000102760	RGCC	protein_coding	regulator of cell cycle [Source:HGNC Symbol;Acc:HGNC:20369]	13	-1.75605402529214	4.97872707526996	32.5247922338201	1.17681660639833e-08	4.73328026636634e-06
ENSG00000167670	CHAF1A	protein_coding	chromatin assembly factor 1 subunit A [Source:HGNC Symbol;Acc:HGNC:1910]	19	1.43069003048067	4.23028123829827	32.373557581401	1.27205693469765e-08	4.98515851023559e-06
ENSG00000214279	SCART1	protein_coding	scavenger receptor family member expressed on T cells 1 [Source:HGNC Symbol;Acc:HGNC:32411]	10	-2.19394084672878	4.22341252099562	32.2062804624286	1.38641876157886e-08	5.2907398208491e-06
ENSG00000128245	YWHAH	protein_coding	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta [Source:HGNC Symbol;Acc:HGNC:12853]	22	1.04165362488679	5.19217503879873	32.1062999127189	1.45963224778627e-08	5.2907398208491e-06
ENSG00000171314	PGAM1	protein_coding	phosphoglycerate mutase 1 [Source:HGNC Symbol;Acc:HGNC:8888]	10	1.00205316668652	6.08693308755177	32.065396470288	1.49068984245574e-08	5.2907398208491e-06
ENSG00000132646	PCNA	protein_coding	proliferating cell nuclear antigen [Source:HGNC Symbol;Acc:HGNC:8729]	20	1.80194910826617	5.652760018036	32.0602089018699	1.49467572183066e-08	5.2907398208491e-06
ENSG00000137265	IRF4	protein_coding	interferon regulatory factor 4 [Source:HGNC Symbol;Acc:HGNC:6119]	6	2.29178703520061	4.77823889479816	32.0054852474878	1.5373786305281e-08	5.2907398208491e-06
ENSG00000115155	OTOF	protein_coding	otoferlin [Source:HGNC Symbol;Acc:HGNC:8515]	2	5.28890391996826	4.91682980046984	31.979939847712	1.55772894489799e-08	5.2907398208491e-06
ENSG00000140284	SLC27A2	protein_coding	solute carrier family 27 member 2 [Source:HGNC Symbol;Acc:HGNC:10996]	15	2.93578332524527	1.65793614398707	31.6612079708597	1.83552204443735e-08	6.09872150590881e-06
ENSG00000159720	ATP6V0D1	protein_coding	ATPase H+ transporting V0 subunit d1 [Source:HGNC Symbol;Acc:HGNC:13724]	16	0.810382128519723	5.67733088209168	31.5819481092583	1.91198718338437e-08	6.2176195980525e-06
ENSG00000168785	TSPAN5	protein_coding	tetraspanin 5 [Source:HGNC Symbol;Acc:HGNC:17753]	4	1.22246941588061	4.63954678469642	31.4272332290764	2.07056256755763e-08	6.59301630886474e-06
ENSG00000162241	SLC25A45	protein_coding	solute carrier family 25 member 45 [Source:HGNC Symbol;Acc:HGNC:27442]	11	-0.805069350186458	6.46509018313336	31.253831757743	2.26400182165317e-08	6.99762709507345e-06
ENSG00000271109	AC008555.4	lncRNA	novel transcript	19	-1.00501882462329	4.46277045755603	31.2323441931029	2.28920017504366e-08	6.99762709507345e-06
ENSG00000136167	LCP1	protein_coding	lymphocyte cytosolic protein 1 [Source:HGNC Symbol;Acc:HGNC:6528]	13	0.824844908144212	10.8848172399468	31.1537317858409	2.38380646756635e-08	7.11941899640563e-06
ENSG00000167461	RAB8A	protein_coding	RAB8A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:7007]	19	0.78752322722223	6.29882658736118	31.1227130492819	2.42220484044159e-08	7.11941899640563e-06
ENSG00000089692	LAG3	protein_coding	lymphocyte activating 3 [Source:HGNC Symbol;Acc:HGNC:6476]	12	2.18723717003602	5.99616604199853	30.9342345065905	2.66921559140275e-08	7.69741341490558e-06
ENSG00000171161	ZNF672	protein_coding	zinc finger protein 672 [Source:HGNC Symbol;Acc:HGNC:26179]	1	0.697677738024827	4.9565698172537	30.7065950543535	3.00143169112676e-08	8.0043478643354e-06
ENSG00000225032	AL162586.1	lncRNA	novel transcript	9	-1.56706503721326	4.44906924539852	30.7059598274911	3.00241443854597e-08	8.0043478643354e-06
ENSG00000138180	CEP55	protein_coding	centrosomal protein 55 [Source:HGNC Symbol;Acc:HGNC:1161]	10	3.9772271224563	2.1566659285505	30.6966534225183	3.01684921208324e-08	8.0043478643354e-06
ENSG00000144746	ARL6IP5	protein_coding	ADP ribosylation factor like GTPase 6 interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:16937]	3	1.07515117976975	7.93145481786048	30.6579244745914	3.07767053628064e-08	8.0043478643354e-06
ENSG00000111206	FOXM1	protein_coding	forkhead box M1 [Source:HGNC Symbol;Acc:HGNC:3818]	12	3.57278988707732	2.82683144918653	30.649192827457	3.09155184696265e-08	8.0043478643354e-06
ENSG00000135114	OASL	protein_coding	2'-5'-oligoadenylate synthetase like [Source:HGNC Symbol;Acc:HGNC:8090]	12	2.0842916496924	5.07505116505418	30.6241130346202	3.13177274255293e-08	8.0043478643354e-06
ENSG00000169813	HNRNPF	protein_coding	heterogeneous nuclear ribonucleoprotein F [Source:HGNC Symbol;Acc:HGNC:5039]	10	0.872560216595427	7.63647404162728	30.6176353945157	3.14224595564069e-08	8.0043478643354e-06
ENSG00000179218	CALR	protein_coding	calreticulin [Source:HGNC Symbol;Acc:HGNC:1455]	19	0.839859313582649	8.81367591404535	30.5359988092854	3.27728504657961e-08	8.06300502689815e-06
ENSG00000160654	CD3G	protein_coding	CD3g molecule [Source:HGNC Symbol;Acc:HGNC:1675]	11	0.993696151290992	7.70856395948308	30.4734675459439	3.38464045137112e-08	8.06300502689815e-06
ENSG00000133985	TTC9	protein_coding	tetratricopeptide repeat domain 9 [Source:HGNC Symbol;Acc:HGNC:20267]	14	-0.950635196804707	5.60265512681365	30.4680712570879	3.39406846452932e-08	8.06300502689815e-06
ENSG00000138778	CENPE	protein_coding	centromere protein E [Source:HGNC Symbol;Acc:HGNC:1856]	4	2.86926086382088	2.50380333737918	30.4567910267005	3.41386154979261e-08	8.06300502689815e-06
ENSG00000163950	SLBP	protein_coding	stem-loop binding protein [Source:HGNC Symbol;Acc:HGNC:10904]	4	1.0593390118919	5.41982554075357	30.4481818527892	3.42904558197055e-08	8.06300502689815e-06
ENSG00000231991	ANXA2P2	processed_pseudogene	annexin A2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:539]	9	1.68211565173082	0.147115892777854	30.0466225571495	4.21782505941355e-08	9.76746033455708e-06
ENSG00000100345	MYH9	protein_coding	myosin heavy chain 9 [Source:HGNC Symbol;Acc:HGNC:7579]	22	0.598417851052564	10.9966653014291	29.9808589864465	4.36332248951556e-08	9.9535852133964e-06
ENSG00000088325	TPX2	protein_coding	TPX2 microtubule nucleation factor [Source:HGNC Symbol;Acc:HGNC:1249]	20	3.46591297112722	3.51094933097	29.9439590306029	4.4471525329627e-08	9.99562931085321e-06
ENSG00000103485	QPRT	protein_coding	quinolinate phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:9755]	16	1.55431868499161	2.13293813265131	29.891467647755	4.56919144135036e-08	1.01210901434201e-05
ENSG00000137752	CASP1	protein_coding	caspase 1 [Source:HGNC Symbol;Acc:HGNC:1499]	11	0.865699750243874	6.41262569472865	29.769626173989	4.86555549696208e-08	1.06235928879383e-05
ENSG00000112561	TFEB	protein_coding	transcription factor EB [Source:HGNC Symbol;Acc:HGNC:11753]	6	1.44878197630214	5.2076379213807	29.4687078064054	5.68268440272047e-08	1.22164228794181e-05
ENSG00000138496	PARP9	protein_coding	poly(ADP-ribose) polymerase family member 9 [Source:HGNC Symbol;Acc:HGNC:24118]	3	1.91719222067193	7.04168382263716	29.4442263166434	5.75492310467225e-08	1.22164228794181e-05
ENSG00000130724	CHMP2A	protein_coding	charged multivesicular body protein 2A [Source:HGNC Symbol;Acc:HGNC:30216]	19	0.632268164590625	5.35615801237925	29.1635267452879	6.65197030398264e-08	1.39272211131604e-05
ENSG00000168496	FEN1	protein_coding	flap structure-specific endonuclease 1 [Source:HGNC Symbol;Acc:HGNC:3650]	11	2.00695457192411	3.89752163273783	29.1207147533921	6.80059558798665e-08	1.40459868874038e-05
ENSG00000148773	MKI67	protein_coding	marker of proliferation Ki-67 [Source:HGNC Symbol;Acc:HGNC:7107]	10	3.68950630090659	5.92535757981265	28.9956638542621	7.2540491702442e-08	1.46719774540332e-05
ENSG00000198431	TXNRD1	protein_coding	thioredoxin reductase 1 [Source:HGNC Symbol;Acc:HGNC:12437]	12	0.762981256416856	5.81821838683912	28.9705424400336	7.34873476006181e-08	1.46719774540332e-05
ENSG00000065911	MTHFD2	protein_coding	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:7434]	2	1.55617067801589	4.63056456673195	28.9592588012129	7.39166621277519e-08	1.46719774540332e-05
ENSG00000167325	RRM1	protein_coding	ribonucleotide reductase catalytic subunit M1 [Source:HGNC Symbol;Acc:HGNC:10451]	11	1.36206562273483	5.19779005923363	28.8700930106261	7.73987975228488e-08	1.51661951453746e-05
ENSG00000160791	CCR5	protein_coding	C-C motif chemokine receptor 5 [Source:HGNC Symbol;Acc:HGNC:1606]	3	2.12158472815795	6.21375134089657	28.7811259003068	8.10370024678193e-08	1.56780955154196e-05
ENSG00000164611	PTTG1	protein_coding	PTTG1 regulator of sister chromatid separation, securin [Source:HGNC Symbol;Acc:HGNC:9690]	5	1.81785401870134	3.33479962616191	28.7559882582007	8.20956852169036e-08	1.56843806606894e-05
ENSG00000139514	SLC7A1	protein_coding	solute carrier family 7 member 1 [Source:HGNC Symbol;Acc:HGNC:11057]	13	0.884567306729987	5.73851893273127	28.6312426104629	8.75580282032881e-08	1.65214432476427e-05
ENSG00000165949	IFI27	protein_coding	interferon alpha inducible protein 27 [Source:HGNC Symbol;Acc:HGNC:5397]	14	7.14062262724469	5.05186033804512	28.5895695302907	8.94627929744039e-08	1.66749918026926e-05
ENSG00000198832	SELENOM	protein_coding	selenoprotein M [Source:HGNC Symbol;Acc:HGNC:30397]	22	-1.03337825592249	3.91652649044245	28.5456823522042	9.1513666359654e-08	1.68517455016982e-05
ENSG00000132613	MTSS2	protein_coding	MTSS I-BAR domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25094]	16	-1.44612539452008	2.8966968679876	28.4744999997419	9.49407134801031e-08	1.72746888670226e-05
ENSG00000143434	SEMA6C	protein_coding	semaphorin 6C [Source:HGNC Symbol;Acc:HGNC:10740]	1	-1.34086187718068	2.13913060107601	28.3369698320309	1.0193059743654e-07	1.83283206025892e-05
ENSG00000270055	AC127502.2	lncRNA	novel transcript	15	-1.29923698530013	3.92990239760724	28.2892904111349	1.04472389714103e-07	1.85669302836088e-05
ENSG00000116824	CD2	protein_coding	CD2 molecule [Source:HGNC Symbol;Acc:HGNC:1639]	1	1.02646189757195	8.38151100840759	28.2141209631118	1.08609304884934e-07	1.90802829409348e-05
ENSG00000168394	TAP1	protein_coding	transporter 1, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:43]	6	1.00840266451249	8.68644888849539	28.1855652089754	1.10223537794408e-07	1.91438244505652e-05
ENSG00000186231	KLHL32	protein_coding	kelch like family member 32 [Source:HGNC Symbol;Acc:HGNC:21221]	6	-1.55664810724037	1.13143282094487	28.1564330234844	1.11895134093185e-07	1.92157890952837e-05
ENSG00000117411	B4GALT2	protein_coding	beta-1,4-galactosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:925]	1	1.57381627536854	2.33024715311626	27.9943270657262	1.21671618216621e-07	2.06253056583973e-05
ENSG00000171320	ESCO2	protein_coding	establishment of sister chromatid cohesion N-acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:27230]	8	3.42064173563246	0.908433534743187	27.9684155265757	1.23311809390986e-07	2.06253056583973e-05
ENSG00000171848	RRM2	protein_coding	ribonucleotide reductase regulatory subunit M2 [Source:HGNC Symbol;Acc:HGNC:10452]	2	3.71238925842232	4.76642680136134	27.9552870312056	1.24151277190039e-07	2.06253056583973e-05
ENSG00000146112	PPP1R18	protein_coding	protein phosphatase 1 regulatory subunit 18 [Source:HGNC Symbol;Acc:HGNC:29413]	6	0.728234257883918	8.04626372566298	27.8735845785549	1.2950579654251e-07	2.12835117672658e-05
ENSG00000109805	NCAPG	protein_coding	non-SMC condensin I complex subunit G [Source:HGNC Symbol;Acc:HGNC:24304]	4	3.47626847022356	2.06072016502831	27.7695545822728	1.36659870548449e-07	2.22203134198137e-05
ENSG00000104738	MCM4	protein_coding	minichromosome maintenance complex component 4 [Source:HGNC Symbol;Acc:HGNC:6947]	8	2.14331948145561	5.29109424582173	27.6973484668176	1.41857017351534e-07	2.28225542442194e-05
ENSG00000188612	SUMO2	protein_coding	small ubiquitin like modifier 2 [Source:HGNC Symbol;Acc:HGNC:11125]	17	0.604333312272438	6.53426959449122	27.6481943551182	1.45507828698831e-07	2.31660588940931e-05
ENSG00000100889	PCK2	protein_coding	phosphoenolpyruvate carboxykinase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:8725]	14	0.918641147720185	4.21655278915636	27.6104288453717	1.48376617294841e-07	2.31757070262654e-05
ENSG00000110917	MLEC	protein_coding	malectin [Source:HGNC Symbol;Acc:HGNC:28973]	12	0.783235116943681	6.51475147227526	27.6075045688041	1.48601104983905e-07	2.31757070262654e-05
ENSG00000079263	SP140	protein_coding	SP140 nuclear body protein [Source:HGNC Symbol;Acc:HGNC:17133]	2	1.0851491445286	6.06805551453218	27.5090425044738	1.56361738033393e-07	2.41397252939634e-05
ENSG00000025708	TYMP	protein_coding	thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148]	22	2.74575580328244	4.91815700558729	27.4816405558725	1.58592884386663e-07	2.42393364496576e-05
ENSG00000197451	HNRNPAB	protein_coding	heterogeneous nuclear ribonucleoprotein A/B [Source:HGNC Symbol;Acc:HGNC:5034]	5	0.886235491515385	5.87458775414959	27.45386213432	1.60887254176441e-07	2.43465425032943e-05
ENSG00000167513	CDT1	protein_coding	chromatin licensing and DNA replication factor 1 [Source:HGNC Symbol;Acc:HGNC:24576]	16	3.22227525529564	2.36975518679455	27.3828504581095	1.66904853513924e-07	2.50095468735962e-05
ENSG00000132109	TRIM21	protein_coding	tripartite motif containing 21 [Source:HGNC Symbol;Acc:HGNC:11312]	11	0.928248319859483	5.1366676393846	27.3067504908826	1.73604276492339e-07	2.5760852057368e-05
ENSG00000234127	TRIM26	protein_coding	tripartite motif containing 26 [Source:HGNC Symbol;Acc:HGNC:12962]	6	0.634506459127084	6.27841813788985	27.2681733293002	1.77102672359951e-07	2.60272811956682e-05
ENSG00000213585	VDAC1	protein_coding	voltage dependent anion channel 1 [Source:HGNC Symbol;Acc:HGNC:12669]	5	0.873793854544576	5.85550599087505	27.2477525434207	1.78983055748831e-07	2.60531145149061e-05
ENSG00000140575	IQGAP1	protein_coding	IQ motif containing GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:6110]	15	0.945597363953353	9.01603974127792	27.1724934815575	1.86087466868345e-07	2.62737803104995e-05
ENSG00000240291	AL450384.2	lncRNA	novel transcript, antisense to CACNB2	10	-1.25119565828818	2.46249314478622	27.1672728227817	1.86590650445678e-07	2.62737803104995e-05
ENSG00000178999	AURKB	protein_coding	aurora kinase B [Source:HGNC Symbol;Acc:HGNC:11390]	17	3.11090987196148	1.77812248797726	27.1597968028904	1.87313588365699e-07	2.62737803104995e-05
ENSG00000093009	CDC45	protein_coding	cell division cycle 45 [Source:HGNC Symbol;Acc:HGNC:1739]	22	3.11784968197348	2.03012495430315	27.1329271835887	1.89935159656614e-07	2.62737803104995e-05
ENSG00000115415	STAT1	protein_coding	signal transducer and activator of transcription 1 [Source:HGNC Symbol;Acc:HGNC:11362]	2	1.73617991230004	8.72090714950336	27.1138912400583	1.91814652285622e-07	2.62737803104995e-05
ENSG00000143476	DTL	protein_coding	denticleless E3 ubiquitin protein ligase homolog [Source:HGNC Symbol;Acc:HGNC:30288]	1	3.67912944254269	2.59268825627967	27.10967448959	1.92233503876358e-07	2.62737803104995e-05
ENSG00000142303	ADAMTS10	protein_coding	ADAM metallopeptidase with thrombospondin type 1 motif 10 [Source:HGNC Symbol;Acc:HGNC:13201]	19	-1.71152860238362	5.93958473394689	27.106672193324	1.92532281783299e-07	2.62737803104995e-05
ENSG00000245958	SEPTIN7P14	transcribed_unprocessed_pseudogene	septin 7 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:44219]	4	-0.720015911407871	4.22494834330069	27.0593447783647	1.9730410944103e-07	2.65037003625609e-05
ENSG00000270589	AL158163.1	lncRNA	novel transcript, antisense to BBIP1	10	-1.42564052367963	0.866151554475449	27.0556138965292	1.9768528142711e-07	2.65037003625609e-05
ENSG00000103490	PYCARD	protein_coding	PYD and CARD domain containing [Source:HGNC Symbol;Acc:HGNC:16608]	16	0.952376597625237	4.34096772928021	26.9845171697382	2.05091703303384e-07	2.72575790720775e-05
ENSG00000121152	NCAPH	protein_coding	non-SMC condensin I complex subunit H [Source:HGNC Symbol;Acc:HGNC:1112]	2	2.45714763479404	3.01050741103034	26.7806919683619	2.2790308285092e-07	3.00281958473574e-05
ENSG00000128708	HAT1	protein_coding	histone acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4821]	2	0.788358828651667	5.0209481758642	26.7615400800942	2.30173032560016e-07	3.00680737576691e-05
ENSG00000163932	PRKCD	protein_coding	protein kinase C delta [Source:HGNC Symbol;Acc:HGNC:9399]	3	0.810197116521973	4.99870828325431	26.6961711627739	2.38092842905741e-07	3.08390763641639e-05
ENSG00000140534	TICRR	protein_coding	TOPBP1 interacting checkpoint and replication regulator [Source:HGNC Symbol;Acc:HGNC:28704]	15	3.56189899729226	1.25892036453502	26.6754095586732	2.40664939598981e-07	3.0910276780091e-05
ENSG00000047849	MAP4	protein_coding	microtubule associated protein 4 [Source:HGNC Symbol;Acc:HGNC:6862]	3	0.719021931405879	7.12951482387637	26.636732474214	2.45531036512503e-07	3.12724696838091e-05
ENSG00000068489	PRR11	protein_coding	proline rich 11 [Source:HGNC Symbol;Acc:HGNC:25619]	17	2.14544644452159	3.06304893423051	26.5945340525365	2.50952733446191e-07	3.16114829044659e-05
ENSG00000076003	MCM6	protein_coding	minichromosome maintenance complex component 6 [Source:HGNC Symbol;Acc:HGNC:6949]	2	1.37639360866016	5.63091412628239	26.5839653991513	2.52329293008691e-07	3.16114829044659e-05
ENSG00000170043	TRAPPC1	protein_coding	trafficking protein particle complex 1 [Source:HGNC Symbol;Acc:HGNC:19894]	17	0.577695052277959	6.05604442055306	26.4908166763262	2.6479391147786e-07	3.27193632072853e-05
ENSG00000101412	E2F1	protein_coding	E2F transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3113]	20	2.4283692262749	2.82265502774554	26.4860061136941	2.65454137510035e-07	3.27193632072853e-05
ENSG00000002834	LASP1	protein_coding	LIM and SH3 protein 1 [Source:HGNC Symbol;Acc:HGNC:6513]	17	0.645198678687035	8.37807801976177	26.435441485617	2.72494505292565e-07	3.33184481511325e-05
ENSG00000094804	CDC6	protein_coding	cell division cycle 6 [Source:HGNC Symbol;Acc:HGNC:1744]	17	3.21317549793199	2.1085175681093	26.3949714763951	2.78263965202305e-07	3.36072965223755e-05
ENSG00000167460	TPM4	protein_coding	tropomyosin 4 [Source:HGNC Symbol;Acc:HGNC:12013]	19	0.995746459734855	7.47274350523934	26.3881076378969	2.79254557598907e-07	3.36072965223755e-05
ENSG00000205413	SAMD9	protein_coding	sterile alpha motif domain containing 9 [Source:HGNC Symbol;Acc:HGNC:1348]	7	0.983323756446444	7.47467642008577	26.3168408396299	2.89751054006853e-07	3.43461310120213e-05
